UF,Município,Tipo Unidade,Tipo Estabelecimento,Natureza Jurídica,Status Unidade,Conexão Internet,NU_LATITUDE,NU_LONGITUDE
RS,brochier,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2952685245,-51602264
RS,brochier,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-295034219,-51641018
RS,cacapava do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-305331188033829,-53501551
RS,cacapava do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-305331650090164,-53471091
RS,cacapava do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-305286182693582,-53498032
RS,cacequi,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298497055262047,-54636734
RS,cachoeirinha,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29951,-51094
RS,caicara,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27209039,-53552283
RS,caicara,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27201012,-53458269
RS,campo bom,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29679,-51053
RS,cangucu,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-30989956,-52409089
RS,cangucu,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-310449632,-52725174
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-315569203,-52819943
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-312109821,-52890684
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-313699074707163,-52742099
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-315552068606477,-52823038
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-311131984,-52819155
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-31395,-52676
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-311994689,-52755883
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-31176213,-5265999
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-312593303,-52504388
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-315066074,-52976432
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-311860975,-52450762
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-311845729,-5271713
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-311646344922111,-52818145
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-315509153,-52952758
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-314098389409272,-52640905
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-313003272,-52484666
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-309662719,-52336162
RS,capao do leao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-31763,-52484
RS,caxias do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-291589342,-51115277
RS,caxias do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-291240644,-510103
RS,caxias do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29166899,-5117886
RS,caxias do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-292302807,-5089238
RS,caxias do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-290695919,-50971255
RS,ciriaco,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-284298816,-51948664
RS,constantina,72,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27735,-52992
RS,coqueiros do sul,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28089047,-52791538
RS,coqueiros do sul,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28188797,-52746118
RS,cotipora,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2901373635,-51697529
RS,cristal,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-309228435290431,-51979408
RS,cristal,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-309793476065225,-52027087
RS,cristal,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-310166766013654,-5207262
RS,dom feliciano,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-30704,-52108
RS,dom pedrito,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-311492100108249,-54165687
RS,dom pedrito,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-309805249942828,-5468007
RS,encantado,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-291647535290112,-51889457
RS,engenho velho,72,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27708,-52913
RS,erechim,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27633405,-52275876
RS,espumoso,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28725,-5285
RS,farroupilha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29207266595493,-51444242
RS,farroupilha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-292127357968797,-51339336
RS,farroupilha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-292170736726741,-51331541
RS,farroupilha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-292241497782548,-5131702
RS,farroupilha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-292320750939971,-51363548
RS,farroupilha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-291796395454745,-51284609
RS,flores da cunha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29029,-51182
RS,floriano peixoto,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-278432882895953,-52050561
RS,fontoura xavier,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-289911746650389,-52287197
RS,fontoura xavier,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-290456651943816,-5244564
RS,formigueiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-300040095,-53496458
RS,fortaleza dos valos,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28797,-53223
RS,garibaldi,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29256,-51534
RS,garruchos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28184,-55639
RS,gaurama,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-275977245,-52163061
RS,general camara,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298340617820603,-5200711
RS,igrejinha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-295489692390854,-50785031
RS,itaqui,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-291301356,-56540375
RS,itaqui,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-291393799,-5653735
RS,itaqui,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-291469140586068,-56557788
RS,itatiba do sul,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27326914,-52496444
RS,itatiba do sul,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27483259,-52456553
RS,itatiba do sul,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27248919,-52450048
RS,jaguarao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-325593211,-53370223
RS,jaquirana,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-288297866307803,-50499
RS,lagoao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29235,-52796
RS,mampituba,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-292454795630817,-50018069
RS,maquine,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29675,-50207
RS,montenegro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29689,-51461
RS,mormaco,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28674597,-52623004
RS,morro redondo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-315880749636132,-52632392
RS,mostardas,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-310070399651288,-50886611
RS,mostardas,22,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-311513402076562,-50810222
RS,mostardas,22,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-311232030603893,-51064109
RS,nao-me-toque,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-284612873,-52807889
RS,nao-me-toque,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-284517737,-52821518
RS,osorio,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29887,-5027
RS,osorio,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29878271,-50268952
RS,osorio,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-300325509,-50392441
RS,palmares do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-30485922142754,-50459057
RS,pantano grande,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-303070219649088,-52332215
RS,pantano grande,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-303319906610425,-5232155
RS,pantano grande,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-301840585371991,-52377051
RS,passo fundo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-282607590650316,-52451208
RS,passo fundo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-282987506534882,-52467141
RS,passo fundo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-282513181183865,-52387297
RS,passo fundo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-282423434,-52371521
RS,passo fundo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28295274244931,-52392768
RS,cangucu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-312732691166935,-52487869
RS,pinheiro machado,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-313164565568774,-53498895
RS,pinheiro machado,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-315743212,-53379948
RS,pirapo,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-280097164,-55201677
RS,pirapo,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-280276272,-551617
RS,piratini,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-317541608222844,-53110356
RS,porto alegre,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-30142711079857,-51128859
RS,porto alegre,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-301191902487738,-512073
RS,porto alegre,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-300897410214173,-51212197
RS,porto alegre,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-30039182561942,-51128343
RS,porto alegre,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-30145655863982,-51099902
RS,porto alegre,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-300326158882362,-51103076
RS,porto alegre,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-301051502108609,-51110651
RS,porto alegre,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-300689662960357,-5117059
RS,porto alegre,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-300359224996838,-51107175
RS,porto alegre,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-30077682187858,-5116908
RS,restinga seca,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-299341676,-53137434
RS,restinga seca,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-297076622,-53308494
RS,rio pardo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-299669670545915,-52356263
RS,rio pardo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-299846018710468,-52384325
RS,rio pardo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-299806801957537,-52360174
RS,rio pardo,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-299462892090544,-52465692
RS,rio pardo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-299581693870682,-52362953
RS,rio pardo,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298916109530134,-52389357
RS,rolador,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-282020987,-54830474
RS,rolador,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28258,-54817
RS,rolador,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-282005221,-54768278
RS,rolador,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2822192675,-54916807
RS,rolador,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28351511,-54823691
RS,rolador,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-281984372,-54759593
RS,rolante,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-296457019,-50510277
RS,rolante,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29588862,-50565103
RS,rolante,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29668968,-50662558
RS,rolante,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29690377,-50549896
RS,rolante,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29688033,-5057991
RS,roque gonzales,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-281239586388651,-55021204
RS,roque gonzales,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-280765242047329,-55088195
RS,roque gonzales,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28099789761612,-54938507
RS,roque gonzales,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-279545295864982,-55279448
RS,santa vitoria do palmar,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-335056000015849,-53354265
RS,santa vitoria do palmar,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-335321532,-53349359
RS,santa vitoria do palmar,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-335303412254625,-53368964
RS,santa vitoria do palmar,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-330443566630604,-5286621
RS,santa vitoria do palmar,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-33664407253865,-53263349
RS,santo angelo,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-283141852914781,-54253288
RS,santo angelo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28299,-54263
RS,santo angelo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-283105582583939,-54269607
RS,santo angelo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-282774012,-54258142
RS,santo angelo,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-283050608005834,-54248642
RS,santo angelo,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-282946129587094,-54273533
RS,santo angelo,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-283116161558207,-54262225
RS,santo angelo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-282938005157267,-54254522
RS,santo antonio das missoes,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2851547565,-55232807
RS,santo antonio das missoes,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2850624075,-55219435
RS,sao francisco de assis,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-295485025687676,-55118504
RS,sao francisco de assis,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-295602433390044,-55113601
RS,sao jose do norte,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-320226795854388,-52038953
RS,sao jose dos ausentes,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-285502350234761,-50024748
RS,sao jose dos ausentes,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-285101298081581,-49738851
RS,sao jose dos ausentes,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-288516559507742,-50018394
RS,sao jose dos ausentes,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-285367711,-49881838
RS,sao jose dos ausentes,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-286242713383355,-49932979
RS,sao luiz gonzaga,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2839613833223,-54960415
RS,sao luiz gonzaga,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2839993231991,-54976251
RS,sao luiz gonzaga,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28415182,-54970441
RS,sao luiz gonzaga,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-284159750444959,-54952819
RS,sao luiz gonzaga,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28408,-54961
RS,sao luiz gonzaga,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28186053,-54987076
RS,sao luiz gonzaga,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2837912,-54816395
RS,sao luiz gonzaga,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2845145,-54594565
RS,sao luiz gonzaga,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28388869,-5510422
RS,sao luiz gonzaga,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28307305,-5488411
RS,sao luiz gonzaga,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2846178,-54713371
RS,sao marcos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28971,-51068
RS,sao miguel das missoes,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28563,-54554
RS,sao miguel das missoes,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-285512578,-54550467
RS,sao valentim,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27558984,-52616884
RS,sapiranga,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29638,-51007
RS,sapucaia do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29842765720221,-51125757
RS,sapucaia do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29848209658417,-51127163
RS,sapucaia do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2979979938417,-51181182
RS,sapucaia do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298147689561364,-51121401
RS,sapucaia do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298099841500271,-51149854
RS,sapucaia do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298266229318804,-51135113
RS,sapucaia do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298411185214662,-51131819
RS,sapucaia do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29846348516353,-51138406
RS,sapucaia do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298164258978733,-51131465
RS,sapucaia do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298384848082592,-51136872
RS,sapucaia do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298155229611181,-5114302
RS,sapucaia do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298382312050005,-51124073
RS,sapucaia do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298197117741343,-51139941
RS,sapucaia do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298102261885187,-5116466
RS,sapucaia do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298430262915466,-51148159
RS,senador salgado filho,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2798007890799,-54591161
RS,serafina correa,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-286455,-52026288
RS,santa vitoria do palmar,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-335234544660972,-53356325
RS,taquara,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-296913335169975,-5082344
RS,taquara,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2970699025,-50912554
RS,taquara,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-296559850705908,-50722846
RS,taquara,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-296978947299395,-50828247
RS,taquari,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-297976019,-51858709
RS,taquari,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-297882099,-5185615
RS,tavares,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-31287,-51094
RS,tres palmeiras,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-275815218,-52878821
RS,tres palmeiras,72,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-275557644208242,-52746734
RS,triunfo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29943,-51718
RS,triunfo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-299390934815624,-51691961
RS,triunfo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-299561243871489,-51723976
RS,triunfo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-297850727,-51546845
RS,triunfo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298699027,-51711698
RS,triunfo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29957136,-51630544
RS,tunas,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-291766791352978,-52891917
RS,tupancireta,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-290831136,-53826012
RS,tupancireta,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29081,-53836
RS,unistalda,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-290485148,-55151223
RS,uruguaiana,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29755,-57088
RS,uruguaiana,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-297603007,-57054174
RS,uruguaiana,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-297655123,-57082946
RS,venancio aires,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-296161286041234,-52207546
RS,venancio aires,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-295356776253171,-52296295
RS,venancio aires,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-296552391889537,-52091782
RS,venancio aires,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-295777119752496,-52101974
RS,venancio aires,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-295494172405632,-52188148
RS,venancio aires,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-295620724617695,-52154116
RS,viamao,72,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-301885216,-51007107
